14:25:03	47.60623515	12.97409372	663.919	
14:25:04	47.6063619	12.97408706	664.004	
14:25:05	47.60648841	12.97408536	664.080	
14:25:06	47.60661519	12.97409184	664.203	
14:25:07	47.60674134	12.97410783	664.183	
14:25:08	47.60686655	12.97412591	664.238	
14:25:09	47.6069911	12.97414825	664.410	
14:25:10	47.60711511	12.97417627	664.557	
14:25:11	47.60723848	12.97420221	664.617	
14:25:12	47.60736393	12.97420894	664.837	
14:25:13	47.60749364	12.97419523	664.841	
14:25:14	47.60762511	12.97417127	664.806	
14:25:15	47.6077534	12.97414116	664.893	
14:25:16	47.60787773	12.97411451	664.997	
14:25:17	47.60799412	12.97410171	665.055	
14:25:18	47.60810225	12.97410848	665.004	
14:25:19	47.60819958	12.97413519	665.086	
14:25:20	47.60828301	12.9741747	665.162	
14:25:21	47.60834903	12.97421558	665.210	
14:25:22	47.60839817	12.97425029	665.241	
14:25:23	47.60843333	12.97427685	665.250	
14:25:24	47.608463	12.97430043	665.244	
14:25:25	47.60848926	12.97432158	665.267	
14:25:26	47.60851466	12.97433718	665.265	
14:25:27	47.60854468	12.97434502	665.285	
14:25:28	47.60858591	12.97435878	665.349	
14:25:29	47.60863622	12.97438971	665.347	
14:25:30	47.60869587	12.97443532	665.325	
14:25:31	47.60877292	12.97449499	665.386	
14:25:32	47.60886408	12.97455855	665.477	
14:25:33	47.60897322	12.97462328	665.510	
14:25:34	47.60909113	12.97468562	665.564	
14:25:35	47.60921209	12.97474712	665.638	
14:25:36	47.60933611	12.97480238	665.690	
14:25:37	47.60945989	12.97484839	665.760	
14:25:38	47.60958245	12.97488022	665.823	
14:25:39	47.60969945	12.97489313	665.857	
14:25:40	47.60980705	12.97489074	665.865	
14:25:41	47.60990193	12.97488155	665.871	
14:25:42	47.60998123	12.9748804	665.893	
14:25:43	47.61004652	12.97489132	665.922	
14:25:44	47.61009765	12.97491346	665.946	
14:25:45	47.61013643	12.97493604	665.986	
14:25:46	47.61017528	12.97494656	666.103	
14:25:47	47.61021464	12.97493249	666.210	
14:25:48	47.61024493	12.97489578	666.241	
14:25:49	47.61026209	12.9748471	666.285	
14:25:50	47.61027378	12.97479857	666.334	
14:25:51	47.61028471	12.97475505	666.374	
14:25:52	47.61029564	12.97471986	666.417	
14:25:53	47.61030553	12.9746906	666.447	
14:25:54	47.61031275	12.97466831	666.461	
14:25:55	47.61031851	12.97464982	666.482	
14:25:56	47.61032548	12.9746277	666.504	
14:25:57	47.61033809	12.97458534	666.559	
14:25:58	47.61035275	12.97453356	666.630	
14:25:59	47.61036524	12.97448594	666.683	
14:26:00	47.61037481	12.97444812	666.719	
14:26:01	47.61038108	12.97442158	666.755	
14:26:02	47.61038584	12.97440202	666.786	
14:26:03	47.61038996	12.97438433	666.816	
14:26:04	47.61039411	12.97436651	666.830	
14:26:05	47.61039735	12.97435191	666.845	
14:26:06	47.61039974	12.97434159	666.856	
14:26:07	47.61040157	12.9743336	666.870	
14:26:08	47.61040323	12.97432624	666.883	
14:26:09	47.61040471	12.97431985	666.885	
14:26:10	47.61040529	12.97431717	666.899	
14:26:11	47.61040532	12.97431713	666.896	
